Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,monthly_k,monthly_d,monthly_j,monthly_k_slope,monthly_d_slope,monthly_j_slope,golden_cross,death_cross,cross_status,bars_since_golden_cross,buy_signal,sell_signal,buy_signal_t1,sell_signal_t1,position,cash,original_cash,short_proceeds,equity,,,,,,long_positions,short_positions,margin_cash,returns,trade_count,win_count,loss_count,win_rate,position_type,dividends_received,cumulative_dividends,daily_margin_cost,daily_short_borrow_cost,daily_mmf_interest,cumulative_borrowing_costs,cumulative_mmf_interest,daily_return,peak_equity,drawdown,,cagr,sharpe_ratio,sortino_ratio,max_drawdown,benchmark_equity,benchmark_returns,benchmark_drawdown,benchmark_cagr,benchmark_max_drawdown,benchmark_sharpe_ratio
2020-01-16,6.166150112,6.202243064,6.14275203,6.196269035,284192000,0,0,90.77391781,89.26140419,93.79894504,0.107883452,0.108036687,0.107576982,0,0,1,24,0,0,0,0,0,15758.15092,15758.15092,0,15758.15092,,,,,,0,0,0,0.575815092,3,3,0,0.833333333,long,0,13.52317295,0,0,0.81287855,0,523.974661,5.16E-05,15817.84151,-0.003773624,,0.062156622,0.359985195,0.156378563,-0.492948013,24316.48043,1.431648043,-0.131200986,0.526654282,-0.663081651,1.12687273
2020-01-17,6.215435759,6.222903414,6.157438349,6.204981327,253792000,0,0,90.9189533,89.37190747,94.01304495,0.145035488,0.110503274,0.214099917,0,0,1,25,0,0,0,0,0,15758.96385,15758.96385,0,15758.96385,,,,,,0,0,0,0.575896385,3,3,0,0.833333333,long,0,13.52317295,0,0,0.812920484,0,524.7875815,5.16E-05,15817.84151,-0.003722231,,0.062156622,0.359985195,0.156378563,-0.492948013,24350.67072,1.435067072,-0.129979407,0.526654282,-0.663081651,1.12687273
2020-01-21,6.168390537,6.205230302,6.1375248,6.171626568,217916000,0,0,90.884549,89.47275024,93.70814653,-0.034404297,0.100842769,-0.304898429,0,0,1,26,0,0,0,0,0,15759.77681,15759.77681,0,15759.77681,,,,,,0,0,0,0.575977681,3,3,0,0.833333333,long,0,13.52317295,0,0,0.812962421,0,525.6005439,5.16E-05,15817.84151,-0.003670836,,0.062156622,0.359985195,0.156378563,-0.492948013,24219.77415,1.421977415,-0.134656187,0.526654282,-0.663081651,1.12687273
2020-01-22,6.216928748,6.312263474,6.19801107,6.225640774,239240000,0,0,91.05631954,89.57832152,94.01231557,0.171770541,0.105571287,0.304169049,0,0,1,27,0,0,0,0,0,15760.58981,15760.58981,0,15760.58981,,,,,,0,0,0,0.576058981,3,3,0,0.833333333,long,0,13.52317295,0,0,0.813004359,0,526.4135483,5.16E-05,15817.84151,-0.003619438,,0.062156622,0.359985195,0.156378563,-0.492948013,24431.74613,1.443174613,-0.127082679,0.526654282,-0.663081651,1.12687273
2020-01-23,6.265718037,6.302557334,6.176854878,6.294094086,244516000,0,0,91.56112799,89.71050862,95.26236673,0.504808451,0.132187098,1.250051158,0,0,1,28,0,0,0,0,0,15761.40286,15761.40286,0,15761.40286,,,,,,0,0,0,0.576140286,3,3,0,0.833333333,long,0,13.52317295,0,0,0.8130463,0,527.2265946,5.16E-05,15817.84151,-0.003568038,,0.062156622,0.359985195,0.156378563,-0.492948013,24700.38256,1.470038256,-0.117484618,0.526654282,-0.663081651,1.12687273
2020-01-24,6.409590401,6.459373818,6.180587541,6.23485136,373512000,0,0,91.10675046,89.80359141,93.71306856,-0.454377532,0.093082789,-1.549298175,0,0,1,29,0,0,0,0,0,15762.21595,15762.21595,0,15762.21595,,,,,,0,0,0,0.576221595,3,3,0,0.833333333,long,0,13.52317295,0,0,0.813088243,0,528.0396828,5.16E-05,15817.84151,-0.003516634,,0.062156622,0.359985195,0.156378563,-0.492948013,24467.89192,1.446789192,-0.125791233,0.526654282,-0.663081651,1.12687273
2020-01-27,5.930177461,6.029993068,5.780578916,5.978965282,470536000,0,0,89.52363501,89.78492765,89.00104973,-1.58311545,-0.01866376,-4.71201883,0,1,0,30,0,0,0,0,0,15763.02908,15763.02908,0,15763.02908,,,,,,0,0,0,0.576302908,3,3,0,0.833333333,long,0,13.52317295,0,0,0.813130188,0,528.852813,5.16E-05,15817.84151,-0.003465229,,0.062156622,0.359985195,0.156378563,-0.492948013,23463.69911,1.346369911,-0.161669851,0.526654282,-0.663081651,1.12687273
2020-01-28,6.044927515,6.204731702,5.991659294,6.172372818,310976000,0,0,88.92209531,89.72740549,87.31147494,-0.601539701,-0.057522156,-1.689574792,0,0,0,30,0,0,0,0,0,15763.84225,15763.84225,0,15763.84225,,,,,,0,0,0,0.576384225,3,3,0,0.833333333,long,0,13.52317295,0,0,0.813172135,0,529.6659851,5.16E-05,15817.84151,-0.00341382,,0.062156622,0.359985195,0.156378563,-0.492948013,24222.70272,1.422270272,-0.134551552,0.526654282,-0.663081651,1.12687273
2020-01-29,6.15793633,6.194029284,6.07205996,6.111886978,258848000,0,0,88.08668912,89.6180244,85.02401854,-0.835406192,-0.109381092,-2.287456393,0,0,0,30,0,0,0,0,0,15764.65546,15764.65546,0,15764.65546,,,,,,0,0,0,0.576465546,3,3,0,0.833333333,long,0,13.52317295,0,0,0.813214084,0,530.4791992,5.16E-05,15817.84151,-0.003362409,,0.062156622,0.359985195,0.156378563,-0.492948013,23985.33363,1.398533363,-0.143032469,0.526654282,-0.663081651,1.12687273
2020-01-30,6.014062723,6.132049205,5.959052563,6.118607521,290504000,0,0,87.3374172,89.46598392,83.08028377,-0.749271911,-0.15204048,-1.943734772,0,0,0,30,0,0,0,0,0,15765.46872,15765.46872,0,15765.46872,,,,,,0,0,0,0.576546872,3,3,0,0.833333333,long,0,13.52317295,0,0,0.813256036,0,531.2924553,5.16E-05,15817.84151,-0.003310995,,0.062156622,0.359985195,0.156378563,-0.492948013,24011.70756,1.401170756,-0.142090159,0.526654282,-0.663081651,1.12687273
2020-01-31,6.072806904,6.084754962,5.843306477,5.885124207,370420000,0,0,85.58053977,89.20695431,78.32771069,-1.756877433,-0.25902961,-4.752573078,0,0,0,30,0,0,0,0,0,15766.28202,15766.28202,0,15766.28202,,,,,,0,0,0,0.576628202,3,3,0,0.833333333,long,0,13.52317295,0,0,0.813297989,0,532.1057532,5.16E-05,15817.84151,-0.003259578,,0.062156622,0.359985195,0.156378563,-0.492948013,23095.43158,1.309543158,-0.174827614,0.526654282,-0.663081651,1.12687273
2020-02-03,5.866952629,6.001616336,5.860729821,5.982201099,255564000,0,0,84.38049492,88.88519035,75.37110406,-1.20004485,-0.321763959,-2.956606632,0,0,0,30,0,0,0,0,0,15767.11413,15767.11413,0,15767.11413,,,,,,0,0,0,0.576711413,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832109329,0,532.9378626,5.28E-05,15817.84151,-0.003206973,,0.062156622,0.359985195,0.156378563,-0.492948013,23476.39767,1.347639767,-0.161216147,0.526654282,-0.663081651,1.12687273
2020-02-04,6.124083535,6.170630918,6.074051341,6.151463985,271544000,0,0,84.02712518,88.56131934,74.95873685,-0.353369743,-0.323871012,-0.412367206,0,0,0,30,0,0,0,0,0,15767.94628,15767.94628,0,15767.94628,,,,,,0,0,0,0.576794628,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832153246,0,533.7700158,5.28E-05,15817.84151,-0.003154364,,0.062156622,0.359985195,0.156378563,-0.492948013,24140.64863,1.414064863,-0.137483248,0.526654282,-0.663081651,1.12687273
2020-02-05,6.272436815,6.282642467,6.158433193,6.241820335,208220000,0,0,84.1065803,88.26433674,75.79106743,0.079455125,-0.296982602,0.832330579,0,0,0,30,0,0,0,0,0,15768.77848,15768.77848,0,15768.77848,,,,,,0,0,0,0.576877848,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832197165,0,534.602213,5.28E-05,15817.84151,-0.003101753,,0.062156622,0.359985195,0.156378563,-0.492948013,24495.24079,1.449524079,-0.12481409,0.526654282,-0.663081651,1.12687273
2020-02-06,6.276170551,6.328691483,6.195023852,6.328691483,218284000,0,0,84.57421916,88.0183289,77.68599969,0.46763886,-0.246007838,1.894932258,0,0,0,30,0,0,0,0,0,15769.61072,15769.61072,0,15769.61072,,,,,,0,0,0,0.576961072,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832241086,0,535.4344541,5.28E-05,15817.84151,-0.003049139,,0.062156622,0.359985195,0.156378563,-0.492948013,24836.15571,1.483615571,-0.112633605,0.526654282,-0.663081651,1.12687273
2020-02-07,6.288617772,6.310771485,6.237091945,6.262481689,189752000,0,0,84.58831017,87.78966098,78.18560854,0.014091007,-0.228667915,0.499608851,0,0,0,30,0,0,0,0,0,15770.443,15770.443,0,15770.443,,,,,,0,0,0,0.5770443,3,3,0,0.833333333,long,0,13.52317295,0,0,0.83228501,0,536.2667391,5.28E-05,15817.84151,-0.002996522,,0.062156622,0.359985195,0.156378563,-0.492948013,24576.32368,1.457632368,-0.121917095,0.526654282,-0.663081651,1.12687273
2020-02-10,6.285131888,6.546493618,6.280153452,6.54574728,529608000,0,0,85.61215389,87.64449384,81.54747397,1.023843715,-0.14516714,3.361865425,0,0,0,30,0,0,0,0,0,15771.27533,15771.27533,0,15771.27533,,,,,,0,0,0,0.577127533,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832328936,0,537.099068,5.28E-05,15817.84151,-0.002943902,,0.062156622,0.359985195,0.156378563,-0.492948013,25687.96395,1.568796395,-0.082199506,0.526654282,-0.663081651,1.12687273
2020-02-11,6.654026299,6.782964771,6.592046044,6.668214321,638556000,0,0,86.07242558,87.53968929,83.13789816,0.460271699,-0.104804551,1.590424197,0,0,0,30,0,0,0,0,0,15772.1077,15772.1077,0,15772.1077,,,,,,0,0,0,0.57721077,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832372865,0,537.9314409,5.28E-05,15817.84151,-0.00289128,,0.062156622,0.359985195,0.156378563,-0.492948013,26168.57049,1.616857049,-0.065028004,0.526654282,-0.663081651,1.12687273
2020-02-12,6.720984495,6.790432405,6.682153543,6.783960342,374644000,0,0,86.97292735,87.50190516,85.91497173,0.900501768,-0.037784129,2.777073564,0,0,0,30,0,0,0,0,0,15772.94012,15772.94012,0,15772.94012,,,,,,0,0,0,0.577294012,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832416796,0,538.7638577,5.28E-05,15817.84151,-0.002838655,,0.062156622,0.359985195,0.156378563,-0.492948013,26622.80123,1.662280123,-0.048798879,0.526654282,-0.663081651,1.12687273
2020-02-13,6.725962906,6.807358399,6.698581979,6.740150928,528016000,0,0,87.55210222,87.50525164,87.6458034,0.579174872,0.003346471,1.730831674,1,0,1,0,0,0,0,0,0,15773.77258,15773.77258,0,15773.77258,,,,,,0,0,0,0.577377258,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832460729,0,539.5963184,5.28E-05,15817.84151,-0.002786027,,0.062156622,0.359985195,0.156378563,-0.492948013,26450.87668,1.645087668,-0.054941539,0.526654282,-0.663081651,1.12687273
2020-02-14,7.150363494,7.342277775,7.119000204,7.213339329,1041924000,0,0,87.95388073,87.53516024,88.79132172,0.401778509,0.029908607,1.145518315,0,0,1,1,0,0,0,0,0,15774.60509,15774.60509,0,15774.60509,,,,,,0,0,0,0.577460509,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832504664,0,540.4288231,5.28E-05,15817.84151,-0.002733396,,0.062156622,0.359985195,0.156378563,-0.492948013,28307.84519,1.830784519,0,0.526654282,-0.663081651,1.12687273
2020-02-18,7.110040844,7.400526426,7.090625604,7.382106304,620164000,0,0,88.6964152,87.61257724,90.86409111,0.742534463,0.077416997,2.072769396,0,0,1,2,0,0,0,0,0,15775.43764,15775.43764,0,15775.43764,,,,,,0,0,0,0.577543764,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832548602,0,541.2613717,5.28E-05,15817.84151,-0.002680763,,0.062156622,0.359985195,0.156378563,-0.492948013,28970.15001,1.897015001,0,0.526654282,-0.663081651,1.12687273
2020-02-19,7.504572706,7.851064021,7.504572706,7.833390713,694332000,0,0,89.39941157,87.73169953,92.73483564,0.702996368,0.119122288,1.870744528,0,0,1,3,0,0,0,0,0,15776.27023,15776.27023,0,15776.27023,,,,,,0,0,0,0.577627023,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832592542,0,542.0939642,5.28E-05,15817.84151,-0.002628126,,0.062156622,0.359985195,0.156378563,-0.492948013,30741.15905,2.074115905,0,0.526654282,-0.663081651,1.12687273
2020-02-20,7.785349301,7.873714406,7.376628998,7.684040546,810052000,0,0,89.55122982,87.85300155,92.94768636,0.151818252,0.121302019,0.212850718,0,0,1,4,0,0,0,0,0,15777.10286,15777.10286,0,15777.10286,,,,,,0,0,0,0.577710286,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832636484,0,542.9266007,5.28E-05,15817.84151,-0.002575487,,0.062156622,0.359985195,0.156378563,-0.492948013,30155.05306,2.015505306,-0.019065839,0.526654282,-0.663081651,1.12687273
2020-02-21,7.571780551,7.59692104,7.234996839,7.319877148,768180000,0,0,88.61418994,87.90374744,90.03507493,-0.93703988,0.050745893,-2.912611427,0,0,1,5,0,0,0,0,0,15777.93554,15777.93554,0,15777.93554,,,,,,0,0,0,0.577793554,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832680429,0,543.7592811,5.28E-05,15817.84151,-0.002522845,,0.062156622,0.359985195,0.156378563,-0.492948013,28725.93949,1.872593949,-0.065554443,0.526654282,-0.663081651,1.12687273
2020-02-24,6.725464994,7.016199339,6.670952393,6.802380085,856916000,0,0,86.07402374,87.78176586,82.65853951,-2.540166196,-0.12198158,-7.376535427,0,1,0,6,0,0,0,0,0,15778.76827,15778.76827,0,15778.76827,,,,,,0,0,0,0.577876827,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832724376,0,544.5920055,5.28E-05,15817.84151,-0.002470201,,0.062156622,0.359985195,0.156378563,-0.492948013,26695.0872,1.66950872,-0.131617414,0.526654282,-0.663081651,1.12687273
2020-02-25,6.87755398,6.939534246,6.421041788,6.522848606,1055496000,0,0,82.80472463,87.44996311,73.51424765,-3.269299116,-0.331802749,-9.144291851,0,0,0,6,0,0,0,0,0,15779.60104,15779.60104,0,15779.60104,,,,,,0,0,0,0.577960104,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832768325,0,545.4247738,5.28E-05,15817.84151,-0.002417553,,0.062156622,0.359985195,0.156378563,-0.492948013,25598.10098,1.559810098,-0.167302022,0.526654282,-0.663081651,1.12687273
2020-02-26,6.523095909,6.85639478,6.521602758,6.662240028,747732000,0,0,80.18652546,86.96573393,66.62810851,-2.618199167,-0.484229177,-6.886139148,0,0,0,6,0,0,0,0,0,15780.43385,15780.43385,0,15780.43385,,,,,,0,0,0,0.578043385,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832812277,0,546.2575861,5.28E-05,15817.84151,-0.002364903,,0.062156622,0.359985195,0.156378563,-0.492948013,26145.12513,1.614512513,-0.149507503,0.526654282,-0.663081651,1.12687273
2020-02-27,6.348667152,6.650036066,6.19897912,6.291382313,906416000,0.004,0,76.59046493,86.27404933,57.22329612,-3.596060529,-0.6916846,-9.404812385,0,0,0,6,0,0,0,0,0,15781.26671,15781.26671,0,15781.26671,,,,,,0,0,0,0.578126671,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832856231,0,547.0904423,5.28E-05,15817.84151,-0.00231225,,0.062156622,0.359985195,0.156378563,-0.492948013,24705.43805,1.470543805,-0.19634006,0.526654282,-0.663081651,1.12687273
2020-02-28,6.038830203,6.78602522,6.022142988,6.726498604,1133252000,0,0,74.58622766,85.49486122,52.76896052,-2.004237274,-0.779188112,-4.454335599,0,0,0,6,0,0,0,0,0,15782.09961,15782.09961,0,15782.09961,,,,,,0,0,0,0.578209961,3,3,0,0.833333333,long,0,13.52317295,0,0,0.832900187,0,547.9233425,5.28E-05,15817.84151,-0.002259594,,0.062156622,0.359985195,0.156378563,-0.492948013,26414.08299,1.641408299,-0.14075839,0.526654282,-0.663081651,1.12687273
2020-03-02,6.896610184,6.91379573,6.500596784,6.884903908,890744000,0,0,73.20783685,84.67572626,50.27205803,-1.378390804,-0.819134958,-2.496902496,0,0,0,6,0,0,0,0,0,15782.35012,15782.35012,0,15782.35012,,,,,,0,0,0,0.578235012,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250509518,0,548.173852,1.59E-05,15817.84151,-0.002243757,,0.062156622,0.359985195,0.156378563,-0.492948013,27036.11997,1.703611997,-0.120523728,0.526654282,-0.663081651,1.12687273
2020-03-03,6.940694849,7.000470395,6.536960391,6.622389793,652792000,0,0,71.10559908,83.77105112,45.77469499,-2.102237775,-0.904675146,-4.497363033,0,0,0,6,0,0,0,0,0,15782.60063,15782.60063,0,15782.60063,,,,,,0,0,0,0.578260063,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250513494,0,548.4243655,1.59E-05,15817.84151,-0.00222792,,0.062156622,0.359985195,0.156378563,-0.492948013,26005.26127,1.600526127,-0.154057229,0.526654282,-0.663081651,1.12687273
2020-03-04,6.729736313,7.095612758,6.655016529,7.086148262,597408000,0,0,70.58459944,82.89195434,45.96988964,-0.520999638,-0.879096779,0.195194643,0,0,0,6,0,0,0,0,0,15782.85115,15782.85115,0,15782.85115,,,,,,0,0,0,0.578285115,3,3,0,0.833333333,long,0,13.52317295,0,0,0.25051747,0,548.674883,1.59E-05,15817.84151,-0.002212082,,0.062156622,0.359985195,0.156378563,-0.492948013,27826.38031,1.782638031,-0.094816813,0.526654282,-0.663081651,1.12687273
2020-03-05,6.886648467,7.053522067,6.762115943,6.806698799,540328000,0,0,69.2299683,81.98115527,43.72759437,-1.354631137,-0.910799069,-2.242295272,0,0,0,6,0,0,0,0,0,15783.10167,15783.10167,0,15783.10167,,,,,,0,0,0,0.578310167,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250521447,0,548.9254045,1.59E-05,15817.84151,-0.002196244,,0.062156622,0.359985195,0.156378563,-0.492948013,26729.0187,1.67290187,-0.130513633,0.526654282,-0.663081651,1.12687273
2020-03-06,6.627121523,6.684655763,6.425876861,6.626125336,515412000,0,0,67.35256648,81.00591602,40.04586739,-1.877401826,-0.975239253,-3.681726973,0,0,0,6,0,0,0,0,0,15783.35219,15783.35219,0,15783.35219,,,,,,0,0,0,0.578335219,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250525423,0,549.1759299,1.59E-05,15817.84151,-0.002180406,,0.062156622,0.359985195,0.156378563,-0.492948013,26019.93025,1.601993025,-0.153580052,0.526654282,-0.663081651,1.12687273
2020-03-09,5.975070126,6.460747134,5.932231195,6.113052368,614160000,0,0,63.98462539,79.87116331,32.21154955,-3.367941087,-1.134752709,-7.834317845,0,0,0,6,0,0,0,0,0,15783.60272,15783.60272,0,15783.60272,,,,,,0,0,0,0.578360272,3,3,0,0.833333333,long,0,13.52317295,0,0,0.2505294,0,549.4264593,1.59E-05,15817.84151,-0.002164568,,0.062156622,0.359985195,0.156378563,-0.492948013,24005.15961,1.400515961,-0.219119892,0.526654282,-0.663081651,1.12687273
2020-03-10,6.389513594,6.502589226,6.126750407,6.502589226,580648000,0,0,62.06789003,78.68427842,28.83511324,-1.91673536,-1.186884885,-3.37643631,0,0,0,6,0,0,0,0,0,15783.85326,15783.85326,0,15783.85326,,,,,,0,0,0,0.578385326,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250533377,0,549.6769927,1.59E-05,15817.84151,-0.002148729,,0.062156622,0.359985195,0.156378563,-0.492948013,25534.82006,1.553482006,-0.16936053,0.526654282,-0.663081651,1.12687273
2020-03-11,6.362614249,6.391007739,6.041569581,6.138704777,499964000,0,0,59.07066672,77.37670431,22.45859153,-2.997223313,-1.307574114,-6.37652171,0,0,0,6,0,0,0,0,0,15784.10379,15784.10379,0,15784.10379,,,,,,0,0,0,0.578410379,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250537353,0,549.92753,1.59E-05,15817.84151,-0.00213289,,0.062156622,0.359985195,0.156378563,-0.492948013,24105.89327,1.410589327,-0.215843058,0.526654282,-0.663081651,1.12687273
2020-03-12,5.61541881,5.88092207,5.374822143,5.387524605,816540000,0,0,55.16651052,75.89602472,13.7074821,-3.9041562,-1.480679586,-8.751109428,0,0,0,6,0,0,0,0,0,15784.35434,15784.35434,0,15784.35434,,,,,,0,0,0,0.578435434,3,3,0,0.833333333,long,0,13.52317295,0,0,0.25054133,0,550.1780713,1.59E-05,15817.84151,-0.002117051,,0.062156622,0.359985195,0.156378563,-0.492948013,21156.10668,1.115610668,-0.311798666,0.526654282,-0.663081651,1.12687273
2020-03-13,5.740948882,6.002965311,5.469717358,5.998482227,634836000,0,0,53.15257394,74.37979467,10.69813248,-2.013936575,-1.516230052,-3.009349619,0,0,0,6,0,0,0,0,0,15784.60488,15784.60488,0,15784.60488,,,,,,0,0,0,0.578460488,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250545307,0,550.4286166,1.59E-05,15817.84151,-0.002101212,,0.062156622,0.359985195,0.156378563,-0.492948013,23555.2576,1.35552576,-0.233755059,0.526654282,-0.663081651,1.12687273
2020-03-16,5.290389904,5.631360263,4.831861301,4.891636848,726972000,0,0,49.74007588,72.73714675,3.745934139,-3.41249806,-1.642647919,-6.952198341,0,0,0,6,0,0,0,0,0,15784.85543,15784.85543,0,15784.85543,,,,,,0,0,0,0.578485543,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250549284,0,550.6791659,1.59E-05,15817.84151,-0.002085372,,0.062156622,0.359985195,0.156378563,-0.492948013,19208.82011,0.920882011,-0.37514327,0.526654282,-0.663081651,1.12687273
2020-03-17,5.003966186,5.500851206,4.757142897,5.411436558,833632000,0,0,47.82367219,71.07624845,1.318519665,-1.916403694,-1.660898304,-2.427414474,0,0,0,6,0,0,0,0,0,15785.10598,15785.10598,0,15785.10598,,,,,,0,0,0,0.578510598,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250553261,0,550.9297192,1.59E-05,15817.84151,-0.002069532,,0.062156622,0.359985195,0.156378563,-0.492948013,21250.0058,1.12500058,-0.308744157,0.526654282,-0.663081651,1.12687273
2020-03-18,4.983791506,5.228871319,4.500107339,5.051537037,874268000,0,0,45.72512096,69.38617328,-1.596983679,-2.098551225,-1.690075166,-2.915503344,0,0,0,6,0,0,0,0,0,15785.35654,15785.35654,0,15785.35654,,,,,,0,0,0,0.578535654,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250557238,0,551.1802764,1.59E-05,15817.84151,-0.002053692,,0.062156622,0.359985195,0.156378563,-0.492948013,19836.72731,0.983672731,-0.354717652,0.526654282,-0.663081651,1.12687273
2020-03-19,5.030116505,5.397985804,4.816668188,5.304337502,765512000,0,0,44.26603827,67.71149761,-2.624880405,-1.459082687,-1.674675667,-1.027896726,0,0,0,6,0,0,0,0,0,15785.6071,15785.6071,0,15785.6071,,,,,,0,0,0,0.57856071,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250561215,0,551.4308376,1.59E-05,15817.84151,-0.002037851,,0.062156622,0.359985195,0.156378563,-0.492948013,20829.44177,1.082944177,-0.32242497,0.526654282,-0.663081651,1.12687273
2020-03-20,5.454523012,5.736464564,5.109070098,5.124512196,804636000,0,0,42.54887062,66.03398915,-4.421366428,-1.717167652,-1.677508466,-1.796486023,0,0,0,6,0,0,0,0,0,15785.85767,15785.85767,0,15785.85767,,,,,,0,0,0,0.578585767,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250565192,0,551.6814028,1.59E-05,15817.84151,-0.002022011,,0.062156622,0.359985195,0.156378563,-0.492948013,20123.29124,1.012329124,-0.345395819,0.526654282,-0.663081651,1.12687273
2020-03-23,5.123514538,5.391757863,4.944436885,5.297361851,643876000,0,0,41.28775321,64.38424009,-4.905220552,-1.261117417,-1.649749063,-0.483854125,0,0,0,6,0,0,0,0,0,15786.10824,15786.10824,0,15786.10824,,,,,,0,0,0,0.578610824,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250569169,0,551.931972,1.59E-05,15817.84151,-0.00200617,,0.062156622,0.359985195,0.156378563,-0.492948013,20802.0493,1.08020493,-0.323316038,0.526654282,-0.663081651,1.12687273
2020-03-24,5.703588904,6.292877026,5.679927898,6.20620203,1101644000,0,0,41.90669138,62.88573684,-0.051399528,0.618938177,-1.498503247,4.853821025,0,0,0,6,0,0,0,0,0,15786.35881,15786.35881,0,15786.35881,,,,,,0,0,0,0.578635881,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250573147,0,552.1825451,1.59E-05,15817.84151,-0.001990329,,0.062156622,0.359985195,0.156378563,-0.492948013,24370.94619,1.437094619,-0.207220972,0.526654282,-0.663081651,1.12687273
2020-03-25,6.321269531,6.521019674,6.068717635,6.117534637,793432000,0,0,42.30914923,61.51396433,3.899519033,0.402457849,-1.371772507,3.95091856,0,0,0,6,0,0,0,0,0,15786.60939,15786.60939,0,15786.60939,,,,,,0,0,0,0.578660939,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250577124,0,552.4331223,1.59E-05,15817.84151,-0.001974487,,0.062156622,0.359985195,0.156378563,-0.492948013,24022.76089,1.402276089,-0.218547328,0.526654282,-0.663081651,1.12687273
2020-03-26,6.324757128,6.530983226,6.22662573,6.406949043,696108000,0,0,43.25669538,60.29681307,9.176459995,0.947546145,-1.217151264,5.276940963,0,0,0,6,0,0,0,0,0,15786.85997,15786.85997,0,15786.85997,,,,,,0,0,0,0.578685997,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250581101,0,552.6837034,1.59E-05,15817.84151,-0.001958646,,0.062156622,0.359985195,0.156378563,-0.492948013,25159.25353,1.515925353,-0.181577588,0.526654282,-0.663081651,1.12687273
2020-03-27,6.226624641,6.55339797,6.19374807,6.29461956,638828000,0,0,43.91909477,59.20496518,13.34735394,0.662399389,-1.091847887,4.170893941,0,0,0,6,0,0,0,0,0,15787.11055,15787.11055,0,15787.11055,,,,,,0,0,0,0.578711055,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250585079,0,552.9342884,1.59E-05,15817.84151,-0.001942804,,0.062156622,0.359985195,0.156378563,-0.492948013,24718.1503,1.47181503,-0.195926534,0.526654282,-0.663081651,1.12687273
2020-03-30,6.360124524,6.624133802,6.316040002,6.614918232,602252000,0,0,45.17028416,58.26931978,18.97221293,1.251189396,-0.935645401,5.624858989,0,0,0,6,0,0,0,0,0,15787.36114,15787.36114,0,15787.36114,,,,,,0,0,0,0.578736114,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250589056,0,553.1848775,1.59E-05,15817.84151,-0.001926962,,0.062156622,0.359985195,0.156378563,-0.492948013,25975.92142,1.597592142,-0.155011645,0.526654282,-0.663081651,1.12687273
2020-03-31,6.655016468,6.859250162,6.419650125,6.565353394,949960000,0,0,46.24011465,57.46737277,23.78559842,1.069830491,-0.801947008,4.81338549,0,0,0,6,0,0,0,0,0,15787.61173,15787.61173,0,15787.61173,,,,,,0,0,0,0.578761173,3,3,0,0.833333333,long,0,13.52317295,0,0,0.250593034,0,553.4354705,1.59E-05,15817.84151,-0.001911119,,0.062156622,0.359985195,0.156378563,-0.492948013,25781.28676,1.578128676,-0.161343048,0.526654282,-0.663081651,1.12687273
2020-04-01,6.367346891,6.513796949,6.009440416,6.054022789,656912000,0,0,46.22817031,56.71809261,25.24832573,-0.011944338,-0.749280164,1.462727312,0,0,0,6,0,0,0,0,0,15787.67438,15787.67438,0,15787.67438,,,,,,0,0,0,0.578767438,3,3,0,0.833333333,long,0,13.52317295,0,0,0.062649253,0,553.4981198,3.97E-06,15817.84151,-0.001907158,,0.062156622,0.359985195,0.156378563,-0.492948013,23773.35815,1.377335815,-0.226660319,0.526654282,-0.663081651,1.12687273
