Date,Equity,Peak,Drawdown,Drawdown_Pct
2021-05-21,15805.664997467185,15817.84151305997,-0.0007697962824277056,-0.07697962824277056
2021-05-24,15805.727718360033,15817.84151305997,-0.0007658310832065967,-0.07658310832065966
2021-05-25,15805.790439501772,15817.84151305997,-0.0007618658682505773,-0.07618658682505773
2021-05-26,15805.853160892406,15817.84151305997,-0.0007579006375595323,-0.07579006375595324
2021-05-27,15805.915882531934,15817.84151305997,-0.0007539353911334621,-0.0753935391133462
2021-05-28,15805.978604420356,15817.84151305997,-0.0007499701289723662,-0.07499701289723662
2021-06-01,15806.041326557675,15817.84151305997,-0.000746004851076015,-0.0746004851076015
2021-06-02,15806.104048943891,15817.84151305997,-0.0007420395574445232,-0.07420395574445232
2021-06-03,15806.166771579006,15817.84151305997,-0.000738074248077661,-0.0738074248077661
2021-06-04,15806.229494463021,15817.84151305997,-0.0007341089229754283,-0.07341089229754283
2021-06-07,15806.292217595936,15817.84151305997,-0.0007301435821378252,-0.07301435821378252
2021-06-08,15806.354940977752,15817.84151305997,-0.0007261782255647367,-0.07261782255647367
2021-06-09,15806.417664608469,15817.84151305997,-0.0007222128532561626,-0.07222128532561627
2021-06-10,15806.480388488091,15817.84151305997,-0.0007182474652118731,-0.07182474652118731
2021-06-11,15806.543112616617,15817.84151305997,-0.0007142820614319832,-0.07142820614319832
2021-06-14,15806.605836994047,15817.84151305997,-0.0007103166419163778,-0.07103166419163778
2021-06-15,15806.668561620385,15817.84151305997,-0.000706351206664942,-0.0706351206664942
2021-06-16,15806.73128649563,15817.84151305997,-0.0007023857556776757,-0.07023857556776758
2021-06-17,15806.794011619782,15817.84151305997,-0.000698420288954464,-0.0698420288954464
2021-06-18,15806.856736992844,15817.84151305997,-0.0006944548064953069,-0.06944548064953068
2021-06-21,15806.919462614816,15817.84151305997,-0.0006904893083000894,-0.06904893083000894
2021-06-22,15806.9821884857,15817.84151305997,-0.0006865237943688114,-0.06865237943688114
2021-06-23,15807.044914605494,15817.84151305997,-0.0006825582647013579,-0.0682558264701358
2021-06-24,15807.107640974204,15817.84151305997,-0.0006785927192976141,-0.0678592719297614
2021-06-25,15807.170367591827,15817.84151305997,-0.0006746271581575798,-0.06746271581575798
2021-06-28,15807.233094458365,15817.84151305997,-0.0006706615812812551,-0.06706615812812551
2021-06-29,15807.295821573818,15817.84151305997,-0.000666695988668525,-0.0666695988668525
2021-06-30,15807.35854893819,15817.84151305997,-0.0006627303803192745,-0.06627303803192745
2021-07-01,15807.421276551479,15817.84151305997,-0.0006587647562335035,-0.06587647562335035
2021-07-02,15807.484004413687,15817.84151305997,-0.0006547991164110972,-0.06547991164110972
2021-07-06,15807.546732524816,15817.84151305997,-0.0006508334608520554,-0.06508334608520554
2021-07-07,15807.609460884865,15817.84151305997,-0.0006468677895562631,-0.06468677895562631
2021-07-08,15807.672189493836,15817.84151305997,-0.0006429021025237205,-0.06429021025237205
2021-07-09,15807.73491835173,15817.84151305997,-0.0006389363997543125,-0.06389363997543125
2021-07-12,15807.79764745855,15817.84151305997,-0.0006349706812479242,-0.06349706812479242
2021-07-13,15807.860376814295,15817.84151305997,-0.0006310049470045553,-0.06310049470045553
2021-07-14,15807.923106418964,15817.84151305997,-0.0006270391970242061,-0.0627039197024206
2021-07-15,15807.98583627256,15817.84151305997,-0.0006230734313067615,-0.06230734313067615
2021-07-16,15808.048566375086,15817.84151305997,-0.0006191076498521064,-0.06191076498521064
2021-07-19,15808.11129672654,15817.84151305997,-0.0006151418526602411,-0.061514185266024105
2021-07-20,15808.174027326924,15817.84151305997,-0.0006111760397310502,-0.06111760397310502
2021-07-21,15808.23675817624,15817.84151305997,-0.0006072102110645341,-0.06072102110645341
2021-07-22,15808.299489274486,15817.84151305997,-0.0006032443666605775,-0.06032443666605775
2021-07-23,15808.362220621666,15817.84151305997,-0.0005992785065191805,-0.05992785065191805
2021-07-26,15808.42495221778,15817.84151305997,-0.0005953126306402282,-0.059531263064022816
2021-07-27,15808.487684062828,15817.84151305997,-0.0005913467390237204,-0.059134673902372044
2021-07-28,15808.550416156811,15817.84151305997,-0.0005873808316695423,-0.05873808316695423
2021-07-29,15808.613148499733,15817.84151305997,-0.0005834149085775788,-0.05834149085775788
2021-07-30,15808.675881091593,15817.84151305997,-0.00057944896974783,-0.057944896974783
2021-08-02,15808.73861393239,15817.84151305997,-0.0005754830151802958,-0.05754830151802958
2021-08-03,15808.801347022129,15817.84151305997,-0.0005715170448747462,-0.05715170448747462
2021-08-04,15808.864080360807,15817.84151305997,-0.0005675510588312962,-0.05675510588312962
2021-08-05,15808.926813948427,15817.84151305997,-0.0005635850570498309,-0.05635850570498309
2021-08-06,15808.98954778499,15817.84151305997,-0.0005596190395302352,-0.05596190395302352
2021-08-09,15809.052281870496,15817.84151305997,-0.0005556530062725091,-0.055565300627250916
2021-08-10,15809.115016204947,15817.84151305997,-0.0005516869572765377,-0.05516869572765377
2021-08-11,15809.177750788345,15817.84151305997,-0.000547720892542206,-0.0547720892542206
2021-08-12,15809.24048562069,15817.84151305997,-0.0005437548120695139,-0.05437548120695139
2021-08-13,15809.303220701982,15817.84151305997,-0.0005397887158584613,-0.05397887158584613
2021-08-16,15809.365956032223,15817.84151305997,-0.0005358226039089335,-0.05358226039089335
2021-08-17,15809.428691611414,15817.84151305997,-0.0005318564762208153,-0.053185647622081535
2021-08-18,15809.491427439556,15817.84151305997,-0.0005278903327941068,-0.052789033279410674
2021-08-19,15809.554163516648,15817.84151305997,-0.0005239241736288079,-0.05239241736288079
2021-08-20,15809.616899842695,15817.84151305997,-0.0005199579987246887,-0.05199579987246887
2021-08-23,15809.679636417693,15817.84151305997,-0.0005159918080818642,-0.051599180808186415
2021-08-24,15809.742373241648,15817.84151305997,-0.0005120256017001043,-0.05120256017001043
2021-08-25,15809.805110314557,15817.84151305997,-0.000508059379579524,-0.0508059379579524
2021-08-26,15809.867847636424,15817.84151305997,-0.0005040931417198935,-0.05040931417198935
2021-08-27,15809.930585207248,15817.84151305997,-0.0005001268881212126,-0.05001268881212126
2021-08-30,15809.99332302703,15817.84151305997,-0.0004961606187834813,-0.04961606187834813
2021-08-31,15810.056061095773,15817.84151305997,-0.0004921943337065848,-0.049219433370658476
2021-09-01,15810.118799413476,15817.84151305997,-0.00048822803289040796,-0.048822803289040796
2021-09-02,15810.181537980141,15817.84151305997,-0.0004842617163349507,-0.04842617163349507
2021-09-03,15810.244276795767,15817.84151305997,-0.0004802953840402132,-0.04802953840402132
2021-09-07,15810.307015860357,15817.84151305997,-0.0004763290360060804,-0.04763290360060804
2021-09-08,15810.369755173911,15817.84151305997,-0.00047236267223243724,-0.04723626722324372
2021-09-09,15810.432494736431,15817.84151305997,-0.00046839629271928375,-0.046839629271928376
2021-09-10,15810.495234547918,15817.84151305997,-0.00046442989746650496,-0.046442989746650495
2021-09-13,15810.557974608373,15817.84151305997,-0.00046046348647398586,-0.04604634864739859
2021-09-14,15810.620714917795,15817.84151305997,-0.00045649705974184146,-0.04564970597418415
2021-09-15,15810.683455476188,15817.84151305997,-0.0004525306172698418,-0.04525306172698418
2021-09-16,15810.746196283551,15817.84151305997,-0.00044856415905798676,-0.044856415905798676
2021-09-17,15810.808937339885,15817.84151305997,-0.0004445976851062764,-0.04445976851062764
2021-09-20,15810.871678645191,15817.84151305997,-0.00044063119541459583,-0.04406311954145958
2021-09-21,15810.934420199472,15817.84151305997,-0.0004366646899828299,-0.04366646899828299
2021-09-22,15810.997162002726,15817.84151305997,-0.00043269816881097873,-0.04326981688109787
2021-09-23,15811.059904054957,15817.84151305997,-0.00042873163189892724,-0.042873163189892725
2021-09-24,15811.122646356163,15817.84151305997,-0.00042476507924667543,-0.04247650792466754
2021-09-27,15811.185388906348,15817.84151305997,-0.00042079851085410837,-0.04207985108541084
2021-09-28,15811.24813170551,15817.84151305997,-0.000416831926721226,-0.0416831926721226
2021-09-29,15811.310874753652,15817.84151305997,-0.0004128653268479133,-0.04128653268479133
2021-09-30,15811.373618050773,15817.84151305997,-0.0004088987112341704,-0.04088987112341704
2021-10-01,15811.436361596876,15817.84151305997,-0.0004049320798798822,-0.04049320798798822
2021-10-04,15811.499105391962,15817.84151305997,-0.0004009654327849337,-0.040096543278493366
2021-10-05,15811.561849436031,15817.84151305997,-0.00039699876994932497,-0.0396998769949325
2021-10-06,15811.624593729084,15817.84151305997,-0.0003930320913730559,-0.03930320913730559
2021-10-07,15811.687338271122,15817.84151305997,-0.00038906539705601157,-0.03890653970560116
2021-10-08,15811.750083062147,15817.84151305997,-0.00038509868699807703,-0.0385098686998077
2021-10-11,15811.812828102158,15817.84151305997,-0.0003811319611992522,-0.03811319611992522
2021-10-12,15811.875573391158,15817.84151305997,-0.00037716521965942205,-0.037716521965942204
2021-10-13,15811.938318929147,15817.84151305997,-0.0003731984623785867,-0.03731984623785867
2021-10-14,15812.001064716127,15817.84151305997,-0.00036923168935663105,-0.03692316893566311
2021-10-15,15812.063810752099,15817.84151305997,-0.0003652649005934401,-0.03652649005934401
2021-10-18,15812.126557037062,15817.84151305997,-0.00036129809608912897,-0.0361298096089129
2021-10-19,15812.189303571018,15817.84151305997,-0.0003573312758434676,-0.03573312758434676
2021-10-20,15812.252050353969,15817.84151305997,-0.00035336443985645595,-0.035336443985645595
2021-10-21,15812.314797385914,15817.84151305997,-0.000349397588128094,-0.034939758812809404
2021-10-22,15812.377544666857,15817.84151305997,-0.00034543072065815184,-0.03454307206581518
2021-10-25,15812.440292196796,15817.84151305997,-0.00034146383744674446,-0.03414638374467444
2021-10-26,15812.503039975732,15817.84151305997,-0.0003374969384937568,-0.03374969384937568
2021-10-27,15812.565788003669,15817.84151305997,-0.00033353002379907394,-0.0333530023799074
2021-10-28,15812.628536280605,15817.84151305997,-0.0003295630933626958,-0.03295630933626958
2021-10-29,15812.691284806542,15817.84151305997,-0.0003255961471845074,-0.032559614718450744
2021-11-01,15812.754033581481,15817.84151305997,-0.00032162918526450885,-0.03216291852645088
2021-11-02,15812.816782605423,15817.84151305997,-0.000317662207602585,-0.0317662207602585
2021-11-03,15812.87953187837,15817.84151305997,-0.00031369521419862093,-0.031369521419862094
2021-11-04,15812.942281400323,15817.84151305997,-0.00030972820505261665,-0.030972820505261664
2021-11-05,15813.00503117128,15817.84151305997,-0.0003057611801645721,-0.03057611801645721
2021-11-08,15813.067781191245,15817.84151305997,-0.00030179413953437237,-0.030179413953437238
2021-11-09,15813.130531460218,15817.84151305997,-0.0002978270831619024,-0.029782708316190242
2021-11-10,15813.1932819782,15817.84151305997,-0.0002938600110471622,-0.02938600110471622
2021-11-11,15813.256032745192,15817.84151305997,-0.0002898929231900368,-0.02898929231900368
2021-11-12,15813.318783761195,15817.84151305997,-0.00028592581959052617,-0.028592581959052617
2021-11-15,15813.38153502621,15817.84151305997,-0.00028195870024851533,-0.028195870024851532
2021-11-16,15813.444286540238,15817.84151305997,-0.0002779915651640043,-0.02779915651640043
2021-11-17,15813.50703830328,15817.84151305997,-0.00027402441433687806,-0.027402441433687807
2021-11-18,15813.569790315336,15817.84151305997,-0.0002700572477671366,-0.02700572477671366
2021-11-19,15813.632542576408,15817.84151305997,-0.0002660900654546649,-0.02660900654546649
2021-11-22,15813.695295086498,15817.84151305997,-0.00026212286739934804,-0.026212286739934802
2021-11-23,15813.758047845606,15817.84151305997,-0.00025815565360118596,-0.025815565360118597
2021-11-24,15813.820800853731,15817.84151305997,-0.0002541884240601787,-0.02541884240601787
2021-11-26,15813.883554110878,15817.84151305997,-0.0002502211787760962,-0.02502211787760962
2021-11-29,15813.946307617045,15817.84151305997,-0.00024625391774905355,-0.024625391774905355
2021-11-30,15814.009061372233,15817.84151305997,-0.0002422866409789357,-0.024228664097893572
2021-12-01,15814.071815376445,15817.84151305997,-0.00023831934846562766,-0.023831934846562767
2021-12-02,15814.13456962968,15817.84151305997,-0.0002343520402091294,-0.023435204020912943
2021-12-03,15814.19732413194,15817.84151305997,-0.00023038471620932599,-0.0230384716209326
2021-12-06,15814.260078883226,15817.84151305997,-0.00022641737646610238,-0.022641737646610236
2021-12-07,15814.32283388354,15817.84151305997,-0.0002224500209794586,-0.02224500209794586
2021-12-08,15814.38558913288,15817.84151305997,-0.00021848264974939463,-0.02184826497493946
2021-12-09,15814.44834463125,15817.84151305997,-0.00021451526277579548,-0.021451526277579548
2021-12-10,15814.51110037865,15817.84151305997,-0.00021054786005854617,-0.021054786005854618
2021-12-13,15814.57385637508,15817.84151305997,-0.00020658044159764668,-0.020658044159764667
2021-12-14,15814.636612620541,15817.84151305997,-0.00020261300739309702,-0.020261300739309703
2021-12-15,15814.699369115036,15817.84151305997,-0.0001986455574446672,-0.01986455574446672
2021-12-16,15814.762125858564,15817.84151305997,-0.00019467809175247218,-0.01946780917524722
2021-12-17,15814.824882851128,15817.84151305997,-0.00019071061031628202,-0.0190710610316282
2021-12-20,15814.887640092726,15817.84151305997,-0.0001867431131362117,-0.01867431131362117
2021-12-21,15814.950397583361,15817.84151305997,-0.0001827756002120312,-0.01827756002120312
2021-12-22,15815.013155323035,15817.84151305997,-0.00017880807154374058,-0.017880807154374057
2021-12-23,15815.075913311746,15817.84151305997,-0.00017484052713133977,-0.017484052713133975
2021-12-27,15815.138671549497,15817.84151305997,-0.00017087296697471382,-0.01708729669747138
2021-12-28,15815.20143003629,15817.84151305997,-0.00016690539107374773,-0.016690539107374773
2021-12-29,15815.264188772124,15817.84151305997,-0.00016293779942844146,-0.016293779942844144
2021-12-30,15815.326947757,15817.84151305997,-0.00015897019203879505,-0.015897019203879505
2021-12-31,15815.389706990918,15817.84151305997,-0.00015500256890469351,-0.015500256890469351
2022-01-03,15815.452466473882,15817.84151305997,-0.00015103493002602183,-0.015103493002602183
2022-01-04,15815.515226205891,15817.84151305997,-0.00014706727540278,-0.014706727540278
2022-01-05,15815.577986186947,15817.84151305997,-0.00014309960503485302,-0.014309960503485302
2022-01-06,15815.640746417052,15817.84151305997,-0.0001391319189221259,-0.01391319189221259
2022-01-07,15815.703506896203,15817.84151305997,-0.00013516421706471368,-0.013516421706471368
2022-01-10,15815.766267624405,15817.84151305997,-0.0001311964994623863,-0.013119649946238631
2022-01-11,15815.829028601658,15817.84151305997,-0.0001272287661151438,-0.01272287661151438
2022-01-12,15815.891789827961,15817.84151305997,-0.00012326101702298615,-0.012326101702298616
2022-01-13,15815.954551303317,15817.84151305997,-0.0001192932521857984,-0.011929325218579841
2022-01-14,15816.017313027727,15817.84151305997,-0.00011532547160346552,-0.011532547160346553
2022-01-18,15816.080075001191,15817.84151305997,-0.00011135767527598751,-0.01113576752759875
2022-01-19,15816.142837223711,15817.84151305997,-0.0001073898632032494,-0.01073898632032494
2022-01-20,15816.205599695288,15817.84151305997,-0.00010342203538525115,-0.010342203538525115
2022-01-21,15816.268362415922,15817.84151305997,-9.94541918218778e-05,-0.00994541918218778
2022-01-24,15816.331125385614,15817.84151305997,-9.548633251312932e-05,-0.009548633251312933
2022-01-25,15816.393888604365,15817.84151305997,-9.151845745889074e-05,-0.009151845745889075
2022-01-26,15816.456652072176,15817.84151305997,-8.755056665916206e-05,-0.008755056665916207
2022-01-27,15816.51941578905,15817.84151305997,-8.358266011382825e-05,-0.008358266011382825
2022-01-28,15816.582179754985,15817.84151305997,-7.961473782277435e-05,-0.007961473782277436
2022-01-31,15816.644943969985,15817.84151305997,-7.564679978600035e-05,-0.007564679978600036
2022-02-01,15816.707708434047,15817.84151305997,-7.167884600350625e-05,-0.007167884600350625
2022-02-02,15816.770473147177,15817.84151305997,-6.771087647506206e-05,-0.006771087647506206
2022-02-03,15816.833238109371,15817.84151305997,-6.374289120078275e-05,-0.0063742891200782754
2022-02-04,15816.896003320633,15817.84151305997,-5.977489018055336e-05,-0.005977489018055336
2022-02-07,15816.958768780964,15817.84151305997,-5.580687341425888e-05,-0.005580687341425888
2022-02-08,15817.021534490363,15817.84151305997,-5.18388409018993e-05,-0.00518388409018993
2022-02-09,15817.084300448832,15817.84151305997,-4.787079264335964e-05,-0.004787079264335964
2022-02-10,15817.147066656375,15817.84151305997,-4.39027286385249e-05,-0.004390272863852489
2022-02-11,15817.20983311299,15817.84151305997,-3.993464888739507e-05,-0.003993464888739507
2022-02-14,15817.272599818676,15817.84151305997,-3.596655338997016e-05,-0.003596655338997016
2022-02-15,15817.335366773437,15817.84151305997,-3.1998442146135176e-05,-0.0031998442146135174
2022-02-16,15817.398133977274,15817.84151305997,-2.803031515577511e-05,-0.0028030315155775113
2022-02-17,15817.460901430188,15817.84151305997,-2.406217241888997e-05,-0.002406217241888997
2022-02-18,15817.523669132177,15817.84151305997,-2.0094013935479758e-05,-0.002009401393547976
2022-02-22,15817.586437083244,15817.84151305997,-1.6125839705429473e-05,-0.0016125839705429473
2022-02-23,15817.649205283391,15817.84151305997,-1.2157649728624124e-05,-0.0012157649728624124
2022-02-24,15817.711973732617,15817.84151305997,-8.189444005063706e-06,-0.0008189444005063705
2022-02-25,15817.774742430925,15817.84151305997,-4.221222534633223e-06,-0.0004221222534633223
2022-02-28,15817.837511378317,15817.84151305997,-2.529853172176827e-07,-2.529853172176827e-05
2022-03-01,15817.900280574791,15817.900280574791,0.0,0.0
2022-03-02,15817.96305002035,15817.96305002035,0.0,0.0
2022-03-03,15818.025819714992,15818.025819714992,0.0,0.0
2022-03-04,15818.08858965872,15818.08858965872,0.0,0.0
2022-03-07,15818.151359851538,15818.151359851538,0.0,0.0
2022-03-08,15818.214130293441,15818.214130293441,0.0,0.0
2022-03-09,15818.276900984434,15818.276900984434,0.0,0.0
2022-03-10,15818.339671924517,15818.339671924517,0.0,0.0
2022-03-11,15818.402443113691,15818.402443113691,0.0,0.0
2022-03-14,15818.465214551958,15818.465214551958,0.0,0.0
2022-03-15,15818.527986239316,15818.527986239316,0.0,0.0
2022-03-16,15818.59075817577,15818.59075817577,0.0,0.0
2022-03-17,15818.653530361318,15818.653530361318,0.0,0.0
2022-03-18,15818.716302795963,15818.716302795963,0.0,0.0
2022-03-21,15922.339133499032,15922.339133499032,0.0,0.0
2022-03-22,15797.267255712113,15922.339133499032,-0.00785511957371765,-0.785511957371765
2022-03-23,15267.198396129084,15922.339133499032,-0.04114601076368208,-4.114601076368208
2022-03-24,16765.686204695918,16765.686204695918,0.0,0.0
2022-03-25,16492.911446217153,16765.686204695918,-0.01626982368323004,-1.626982368323004
2022-03-28,16806.781347785793,16806.781347785793,0.0,0.0
2022-03-29,17067.0509666434,17067.0509666434,0.0,0.0
2022-03-30,16491.720101250514,17067.0509666434,-0.03371003382584016,-3.371003382584016
2022-03-31,16251.101416083291,17067.0509666434,-0.04780846744729583,-4.780846744729583
2022-04-01,15909.238890327208,17067.0509666434,-0.06783902377622662,-6.783902377622662
2022-04-04,16295.176628387702,17067.0509666434,-0.04522599362738671,-4.522599362738671
2022-04-05,15444.085245975022,17067.0509666434,-0.09509350642008245,-9.509350642008245
2022-04-06,14536.415787367365,17067.0509666434,-0.14827606621800224,-14.827606621800223
2022-04-07,14417.895737964305,17067.0509666434,-0.15522044399215318,-15.522044399215318
2022-04-08,13769.305691112922,17067.0509666434,-0.19322291132637603,-19.322291132637602
2022-04-11,13053.413187636226,17067.0509666434,-0.23516879318234918,-23.516879318234917
2022-04-12,12807.438570512973,17067.0509666434,-0.2495810438754535,-24.958104387545347
2022-04-13,13223.751622694195,17067.0509666434,-0.22518825024081313,-22.518825024081313
2022-04-14,12660.922483326573,17067.0509666434,-0.2581657775516321,-25.816577755163213
2022-04-18,12973.604453524464,17067.0509666434,-0.23984498090029438,-23.984498090029437
2022-04-19,13220.771553479653,17067.0509666434,-0.22536285973956988,-22.53628597395699
2022-04-20,12794.333775879959,17067.0509666434,-0.2503488856460457,-25.034888564604568
2022-04-21,12020.671851241652,17067.0509666434,-0.2956796183045692,-29.56796183045692
2022-04-22,11622.819525649478,17067.0509666434,-0.3189907530969685,-31.89907530969685
2022-04-25,11853.313485398223,17067.0509666434,-0.3054855517473486,-30.548555174734858
2022-04-26,11189.831057531217,17067.0509666434,-0.3443605998833004,-34.436059988330044
2022-04-27,10967.678788279532,17067.0509666434,-0.3573770413110473,-35.73770413110473
2022-04-28,11781.839614591738,17067.0509666434,-0.3096733795651817,-30.967337956518172
2022-04-29,11046.295039559358,17067.0509666434,-0.3527707240607223,-35.27707240607223
2022-05-02,11633.541630349222,17067.0509666434,-0.3183625189210292,-31.83625189210292
2022-05-03,11674.635635573792,17067.0509666434,-0.3159547212701705,-31.59547212701705
2022-05-04,12110.601897175999,17067.0509666434,-0.2904103983256689,-29.041039832566888
2022-05-05,11223.183027270592,17067.0509666434,-0.34240642690962386,-34.24064269096239
2022-05-06,11122.52860090591,17067.0509666434,-0.3483040144050504,-34.830401440505035
2022-05-09,10095.148885793855,17067.0509666434,-0.40850068910415394,-40.850068910415395
2022-05-10,10479.297899606448,17067.0509666434,-0.3859924646567441,-38.59924646567441
2022-05-11,9904.559862033637,17067.0509666434,-0.4196677632596547,-41.96677632596547
2022-05-12,9633.569276341583,17067.0509666434,-0.4355457603560301,-43.55457603560301
2022-05-13,10545.40901126512,17067.0509666434,-0.38211885393232065,-38.211885393232066
2022-05-16,10282.162736788861,17067.0509666434,-0.39754309301092644,-39.75430930109265
2022-05-17,10825.92921882498,17067.0509666434,-0.36568249312762613,-36.56824931276261
2022-05-18,10087.99967812873,17067.0509666434,-0.40891957855840694,-40.891957855840694
2022-05-19,10198.781105642482,17067.0509666434,-0.4024286254505579,-40.24286254505579
2022-05-20,9942.67834950486,17067.0509666434,-0.41743430842637835,-41.743430842637835
2022-05-23,10064.176192391866,17067.0509666434,-0.41031545449405776,-41.031545449405776
2022-05-24,9621.059585259236,17067.0509666434,-0.43627873356310587,-43.62787335631059
2022-05-25,10110.037853213584,17067.0509666434,-0.40762830831330565,-40.76283083133057
2022-05-26,10631.768435895445,17067.0509666434,-0.37705884533451955,-37.70588453345196
2022-05-27,11203.530955714905,17067.0509666434,-0.34355788954919153,-34.355788954919156
2022-05-31,11120.743290253902,17067.0509666434,-0.34840862009559975,-34.84086200955998
2022-06-01,10911.09616062337,17067.0509666434,-0.3606923549974451,-36.069235499744515
2022-06-02,11668.6800486059,17067.0509666434,-0.3163036735865098,-31.63036735865098
2022-06-03,11149.332155857315,17067.0509666434,-0.34673352897064275,-34.67335289706428
2022-06-06,11188.640850429878,17067.0509666434,-0.3444303370103334,-34.443033701033336
2022-06-07,11272.02020584566,17067.0509666434,-0.33954493791128915,-33.95449379112891
2022-06-08,11111.184347749651,17067.0509666434,-0.34896870177127604,-34.8968701771276
2022-06-09,10753.759329226863,17067.0509666434,-0.36991110237823244,-36.99111023782324
2022-06-10,10113.966209904293,17067.0509666434,-0.40739813634637434,-40.739813634637436
2022-06-13,9323.459418315762,17067.0509666434,-0.4537158507033263,-45.37158507033263
2022-06-14,9436.047866841805,17067.0509666434,-0.4471190198421488,-44.71190198421488
2022-06-15,9847.683245707483,17067.0509666434,-0.4230003024568081,-42.30003024568081
2022-06-16,9296.05648112176,17067.0509666434,-0.45532145540021046,-45.53214554002105
2022-06-17,9462.258297820143,17067.0509666434,-0.4455832869829944,-44.55832869829944
2022-06-21,9870.914176414319,17067.0509666434,-0.42163914576065487,-42.16391457606549
2022-06-22,9748.201184326368,17067.0509666434,-0.4288291982382496,-42.88291982382496
2022-06-23,9667.778093894283,17067.0509666434,-0.43354138258628183,-43.35413825862818
2022-06-24,10204.513797200105,17067.0509666434,-0.4020927331180848,-40.20927331180848
2022-06-27,10051.416388079442,17067.0509666434,-0.4110630824432191,-41.10630824432191
2022-06-28,9523.022557165354,17067.0509666434,-0.44202296133189206,-44.20229613318921
2022-06-29,9260.90911854717,17067.0509666434,-0.4573808248040567,-45.738082480405666
2022-06-30,9032.754131875472,17067.0509666434,-0.47074898003588983,-47.074898003588984
2022-07-01,8653.882103875003,17067.0509666434,-0.4929480130581122,-49.29480130581122
2022-07-05,8916.589734634794,17067.0509666434,-0.4775553344241034,-47.75553344241034
2022-07-06,9015.478898499832,17067.0509666434,-0.47176117794924954,-47.176117794924956
2022-07-07,9449.154203842572,17067.0509666434,-0.44635108770048104,-44.635108770048106
2022-07-08,9437.241458633882,17067.0509666434,-0.44704908439785856,-44.704908439785854
2022-07-11,9028.584668640615,17067.0509666434,-0.4709932790212861,-47.099327902128614
2022-07-12,8986.883747820168,17067.0509666434,-0.47343663733210084,-47.343663733210086
2022-07-13,9035.732440596328,17067.0509666434,-0.4705744736887372,-47.057447368873724
2022-07-14,9159.640417739556,17067.0509666434,-0.4633144041321748,-46.33144041321748
2022-07-15,9391.96761404631,17067.0509666434,-0.4497017889966821,-44.97017889966821
2022-07-18,9593.914375846194,17067.0509666434,-0.4378692373628599,-43.786923736285985
2022-07-19,10124.69226108854,17067.0509666434,-0.4067696709363155,-40.676967093631546
2022-07-20,10610.194486145147,17067.0509666434,-0.37832291548890434,-37.83229154889043
2022-07-21,10754.951569175651,17067.0509666434,-0.36984124614172625,-36.98412461417263
2022-07-22,10319.489517502268,17067.0509666434,-0.395356026200945,-39.5356026200945
2022-07-25,10143.75546081251,17067.0509666434,-0.40565271172870376,-40.565271172870375
2022-07-26,9851.260494477552,17067.0509666434,-0.4227907027563642,-42.27907027563642
2022-07-27,10600.06816304437,17067.0509666434,-0.3789162413728293,-37.89162413728293
2022-07-28,10715.635587632778,17067.0509666434,-0.3721448650633381,-37.21448650633381
2022-07-29,10822.268493911746,17067.0509666434,-0.3658969838981986,-36.58969838981986
2022-08-01,10987.877020233775,17067.0509666434,-0.35619357780620875,-35.619357780620874
2022-08-02,11038.509947571207,17067.0509666434,-0.35322687152306753,-35.322687152306756
2022-08-03,11257.136169604437,17067.0509666434,-0.3404170297724029,-34.04170297724029
2022-08-04,11448.956560971956,17067.0509666434,-0.32917780679577846,-32.917780679577845
2022-08-05,11314.325674191028,17067.0509666434,-0.3370661576915516,-33.706615769155164
2022-08-08,10601.858342648084,17067.0509666434,-0.3788113503985648,-37.88113503985648
2022-08-09,10180.689078780617,17067.0509666434,-0.4034886812796068,-40.34886812796068
2022-08-10,10782.953413189252,17067.0509666434,-0.3682005500385548,-36.82005500385548
2022-08-11,10690.618117452386,17067.0509666434,-0.3736106994496821,-37.361069944968214
2022-08-12,11147.52584944552,17067.0509666434,-0.3468393648537913,-34.68393648537913
2022-08-15,11121.402065244025,17067.0509666434,-0.3483700208676833,-34.83700208676833
2022-08-16,11122.320022239886,17067.0509666434,-0.3483162355360724,-34.83162355360724
2022-08-17,11123.238055003627,17067.0509666434,-0.34826244576503723,-34.826244576503726
2022-08-18,11124.1561635415,17067.0509666434,-0.3482086515542115,-34.820865155421146
2022-08-19,11125.074347859761,17067.0509666434,-0.3481548529032286,-34.81548529032286
2022-08-22,11125.992607964665,17067.0509666434,-0.3481010498117222,-34.810104981172216
2022-08-23,11126.910943862466,17067.0509666434,-0.3480472422793257,-34.80472422793257
2022-08-24,11127.82935555942,17067.0509666434,-0.34799343030567254,-34.79934303056725
2022-08-25,11128.747843061783,17067.0509666434,-0.3479396138903962,-34.793961389039616
2022-08-26,11129.666406375813,17067.0509666434,-0.34788579303313005,-34.78857930331301
2022-08-29,11130.585045507767,17067.0509666434,-0.3478319677335074,-34.78319677335074
2022-08-30,11131.503760463904,17067.0509666434,-0.34777813799116164,-34.77781379911617
2022-08-31,11132.422551250482,17067.0509666434,-0.347724303805726,-34.7724303805726
2022-09-01,11133.443023317679,17067.0509666434,-0.3476645118669082,-34.76645118669082
2022-09-02,11134.463588928149,17067.0509666434,-0.34760471444716273,-34.76047144471627
2022-09-06,11135.484248090468,17067.0509666434,-0.347544911545987,-34.754491154598696
2022-09-07,11136.50500081321,17067.0509666434,-0.34748510316287873,-34.74851031628787
